club_id,club_name,league_url,league_name
385,Portsmouth,ENG.3,English League One
402,Rotherham United,ENG.3,English League One
399,Sheffield Wednesday,ENG.3,English League One
302,Shrewsbury Town,ENG.3,English League One
366,Sunderland,ENG.3,English League One
350,Wigan Athletic,ENG.3,English League One
344,Wycombe Wanderers,ENG.3,English League One
642,Barrow,ENG.4,English League Two
387,Bradford City,ENG.4,English League Two
308,Bristol Rovers,ENG.4,English League Two
322,Carlisle United,ENG.4,English League Two
339,Colchester United,ENG.4,English League Two
2594,Crawley Town,ENG.4,English League Two
324,Exeter City,ENG.4,English League Two
282,Forest Green Rovers,ENG.4,English League Two
19262,Harrogate Town,ENG.4,English League Two
323,Hartlepool United,ENG.4,English League Two
309,Leyton Orient,ENG.4,English League Two
304,Mansfield Town,ENG.4,English League Two
635,Newport County,ENG.4,English League Two
353,Northampton Town,ENG.4,English League Two
332,Oldham Athletic,ENG.4,English League Two
348,Port Vale,ENG.4,English League Two
303,Rochdale,ENG.4,English League Two
4703,Salford City,ENG.4,English League Two
313,Scunthorpe United,ENG.4,English League Two
285,Stevenage,ENG.4,English League Two
3231,Sutton United,ENG.4,English League Two
341,Swindon Town,ENG.4,English League Two
345,Tranmere Rovers,ENG.4,English League Two
401,Walsall,ENG.4,English League Two
632,Aldershot Town,ENG.5,English National League
633,Altrincham,ENG.5,English National League
280,Barnet,ENG.5,English National League
2595,Boreham Wood,ENG.5,English National League
3129,Bromley,ENG.5,English National League
343,Chesterfield,ENG.5,English National League
275,Dagenham & Redbridge,ENG.5,English National League
293,Dover,ENG.5,English National League
3897,Eastleigh,ENG.5,English National League
312,FC Halifax Town,ENG.5,English National League
386,Grimsby Town,ENG.5,English National League
7156,Maidenhead Utd,ENG.5,English National League
340,Notts County,ENG.5,English National League
13061,Solihull Moors,ENG.5,English National League
310,Southend United,ENG.5,English National League
400,Stockport County,ENG.5,English National League
321,Torquay United,ENG.5,English National League
3887,Wealdstone,ENG.5,English National League
3226,Weymouth,ENG.5,English National League
290,Woking,ENG.5,English National League
352,Wrexham,ENG.5,English National League
284,Yeovil Town,ENG.5,English National League
403,Alloa Athletic,SCO.TENNENTS,Scottish Cup
252,Arbroath,SCO.TENNENTS,Scottish Cup
248,Ayr United,SCO.TENNENTS,Scottish Cup
412,Berwick Rangers,SCO.TENNENTS,Scottish Cup
413,Brechin City,SCO.TENNENTS,Scottish Cup
255,Clyde,SCO.TENNENTS,Scottish Cup
404,Clydebank,SCO.TENNENTS,Scottish Cup
410,Cowdenbeath,SCO.TENNENTS,Scottish Cup
415,Dumbarton,SCO.TENNENTS,Scottish Cup
265,Dunfermline Athletic,SCO.TENNENTS,Scottish Cup
418,East Stirlingshire,SCO.TENNENTS,Scottish Cup
254,Falkirk,SCO.TENNENTS,Scottish Cup
408,Forfar Athletic,SCO.TENNENTS,Scottish Cup
411,Greenock Morton,SCO.TENNENTS,Scottish Cup
409,Hamilton Academical,SCO.TENNENTS,Scottish Cup
253,Inverness Caledonian Thistle,SCO.TENNENTS,Scottish Cup
260,Kilmarnock,SCO.TENNENTS,Scottish Cup
414,Montrose,SCO.TENNENTS,Scottish Cup
247,Partick Thistle,SCO.TENNENTS,Scottish Cup
416,Peterhead,SCO.TENNENTS,Scottish Cup
406,Queen of the South,SCO.TENNENTS,Scottish Cup
249,Raith Rovers,SCO.TENNENTS,Scottish Cup
405,Stenhousemuir,SCO.TENNENTS,Scottish Cup
417,Stirling Albion,SCO.TENNENTS,Scottish Cup
407,Stranraer,SCO.TENNENTS,Scottish Cup
261,Dundee,SCO.1.PROMOTION.RELEGATION,Scottish Premiership Promotion/Relegation Playoffs
265,Dunfermline Athletic,SCO.1.PROMOTION.RELEGATION,Scottish Premiership Promotion/Relegation Playoffs
260,Kilmarnock,SCO.1.PROMOTION.RELEGATION,Scottish Premiership Promotion/Relegation Playoffs
249,Raith Rovers,SCO.1.PROMOTION.RELEGATION,Scottish Premiership Promotion/Relegation Playoffs
252,Arbroath,SCO.2,Scottish Championship
248,Ayr United,SCO.2,Scottish Championship
265,Dunfermline Athletic,SCO.2,Scottish Championship
411,Greenock Morton,SCO.2,Scottish Championship
409,Hamilton Academical,SCO.2,Scottish Championship
253,Inverness Caledonian Thistle,SCO.2,Scottish Championship
260,Kilmarnock,SCO.2,Scottish Championship
247,Partick Thistle,SCO.2,Scottish Championship
406,Queen of the South,SCO.2,Scottish Championship
249,Raith Rovers,SCO.2,Scottish Championship
2500,Airdrieonians,SCO.2.PROMOTION.RELEGATION,Scottish Championship Promotion/Relegation Playoffs
2613,Cove Rangers,SCO.2.PROMOTION.RELEGATION,Scottish Championship Promotion/Relegation Playoffs
411,Greenock Morton,SCO.2.PROMOTION.RELEGATION,Scottish Championship Promotion/Relegation Playoffs
414,Montrose,SCO.2.PROMOTION.RELEGATION,Scottish Championship Promotion/Relegation Playoffs
2500,Airdrieonians,SCO.3,Scottish League One
403,Alloa Athletic,SCO.3,Scottish League One
255,Clyde,SCO.3,Scottish League One
2613,Cove Rangers,SCO.3,Scottish League One
415,Dumbarton,SCO.3,Scottish League One
421,East Fife,SCO.3,Scottish League One
254,Falkirk,SCO.3,Scottish League One
414,Montrose,SCO.3,Scottish League One
416,Peterhead,SCO.3,Scottish League One
422,Queen's Park,SCO.3,Scottish League One
415,Dumbarton,SCO.3.PROMOTION.RELEGATION,Scottish League One Promotion/Relegation Playoffs
2832,Edinburgh City,SCO.3.PROMOTION.RELEGATION,Scottish League One Promotion/Relegation Playoffs
419,Elgin City,SCO.3.PROMOTION.RELEGATION,Scottish League One Promotion/Relegation Playoffs
407,Stranraer,SCO.3.PROMOTION.RELEGATION,Scottish League One Promotion/Relegation Playoffs
420,Albion Rovers,SCO.4,Scottish League Two
7166,Annan Athletic,SCO.4,Scottish League Two
410,Cowdenbeath,SCO.4,Scottish League Two
2832,Edinburgh City,SCO.4,Scottish League Two
419,Elgin City,SCO.4,Scottish League Two
408,Forfar Athletic,SCO.4,Scottish League Two
18018,Kelty Hearts,SCO.4,Scottish League Two
405,Stenhousemuir,SCO.4,Scottish League Two
417,Stirling Albion,SCO.4,Scottish League Two
407,Stranraer,SCO.4,Scottish League Two
413,Brechin City,SCO.4.PROMOTION.RELEGATION,Scottish League Two Promotion/Relegation Playoffs
18018,Kelty Hearts,SCO.4.PROMOTION.RELEGATION,Scottish League Two Promotion/Relegation Playoffs
420,Albion Rovers,SCO.CHALLENGE,Scottish League Challenge Cup
403,Alloa Athletic,SCO.CHALLENGE,Scottish League Challenge Cup
252,Arbroath,SCO.CHALLENGE,Scottish League Challenge Cup
248,Ayr United,SCO.CHALLENGE,Scottish League Challenge Cup
413,Brechin City,SCO.CHALLENGE,Scottish League Challenge Cup
255,Clyde,SCO.CHALLENGE,Scottish League Challenge Cup
410,Cowdenbeath,SCO.CHALLENGE,Scottish League Challenge Cup
415,Dumbarton,SCO.CHALLENGE,Scottish League Challenge Cup
265,Dunfermline Athletic,SCO.CHALLENGE,Scottish League Challenge Cup
421,East Fife,SCO.CHALLENGE,Scottish League Challenge Cup
419,Elgin City,SCO.CHALLENGE,Scottish League Challenge Cup
254,Falkirk,SCO.CHALLENGE,Scottish League Challenge Cup
408,Forfar Athletic,SCO.CHALLENGE,Scottish League Challenge Cup
411,Greenock Morton,SCO.CHALLENGE,Scottish League Challenge Cup
409,Hamilton Academical,SCO.CHALLENGE,Scottish League Challenge Cup
253,Inverness Caledonian Thistle,SCO.CHALLENGE,Scottish League Challenge Cup
260,Kilmarnock,SCO.CHALLENGE,Scottish League Challenge Cup
414,Montrose,SCO.CHALLENGE,Scottish League Challenge Cup
247,Partick Thistle,SCO.CHALLENGE,Scottish League Challenge Cup
416,Peterhead,SCO.CHALLENGE,Scottish League Challenge Cup
406,Queen of the South,SCO.CHALLENGE,Scottish League Challenge Cup
249,Raith Rovers,SCO.CHALLENGE,Scottish League Challenge Cup
405,Stenhousemuir,SCO.CHALLENGE,Scottish League Challenge Cup
417,Stirling Albion,SCO.CHALLENGE,Scottish League Challenge Cup
407,Stranraer,SCO.CHALLENGE,Scottish League Challenge Cup
5291,Almere City,NED.PLAYOFF.RELEGATION,Dutch Eredivisie Promotion/Relegation Playoffs
144,De Graafschap,NED.PLAYOFF.RELEGATION,Dutch Eredivisie Promotion/Relegation Playoffs
3707,FC Emmen,NED.PLAYOFF.RELEGATION,Dutch Eredivisie Promotion/Relegation Playoffs
2727,FC Volendam,NED.PLAYOFF.RELEGATION,Dutch Eredivisie Promotion/Relegation Playoffs
141,NAC Breda,NED.PLAYOFF.RELEGATION,Dutch Eredivisie Promotion/Relegation Playoffs
147,NEC Nijmegen,NED.PLAYOFF.RELEGATION,Dutch Eredivisie Promotion/Relegation Playoffs
149,Roda JC Kerkrade,NED.PLAYOFF.RELEGATION,Dutch Eredivisie Promotion/Relegation Playoffs
20796,Ajax,NED.W.EREDIVISIE_CUP,Dutch Eredivisie Cup
20114,FC Twente,NED.W.EREDIVISIE_CUP,Dutch Eredivisie Cup
2726,ADO Den Haag,NED.2,Dutch Keuken Kampioen Divisie
5291,Almere City,NED.2,Dutch Keuken Kampioen Divisie
144,De Graafschap,NED.2,Dutch Keuken Kampioen Divisie
2566,Excelsior,NED.2,Dutch Keuken Kampioen Divisie
271,FC Den Bosch,NED.2,Dutch Keuken Kampioen Divisie
4426,FC Dordrecht,NED.2,Dutch Keuken Kampioen Divisie
3732,FC Eindhoven,NED.2,Dutch Keuken Kampioen Divisie
3707,FC Emmen,NED.2,Dutch Keuken Kampioen Divisie
2727,FC Volendam,NED.2,Dutch Keuken Kampioen Divisie
3775,Helmond Sport,NED.2,Dutch Keuken Kampioen Divisie
18748,Jong AZ,NED.2,Dutch Keuken Kampioen Divisie
10597,Jong Ajax,NED.2,Dutch Keuken Kampioen Divisie
18278,Jong FC Utrecht,NED.2,Dutch Keuken Kampioen Divisie
9983,Jong PSV,NED.2,Dutch Keuken Kampioen Divisie
3730,MVV Maastricht,NED.2,Dutch Keuken Kampioen Divisie
141,NAC Breda,NED.2,Dutch Keuken Kampioen Divisie
149,Roda JC Kerkrade,NED.2,Dutch Keuken Kampioen Divisie
3728,TOP Oss,NED.2,Dutch Keuken Kampioen Divisie
3735,Telstar,NED.2,Dutch Keuken Kampioen Divisie
3731,VVV-Venlo,NED.2,Dutch Keuken Kampioen Divisie
8491,AFC,NED.3,Dutch Tweede Divisie
7045,ASWH,NED.3,Dutch Tweede Divisie
7057,De Treffers,NED.3,Dutch Tweede Divisie
10618,Excelsior Maassluis,NED.3,Dutch Tweede Divisie
9987,GVVV Veenendaal,NED.3,Dutch Tweede Divisie
7051,HHC Hardenberg,NED.3,Dutch Tweede Divisie
7044,IJsselmeervogels,NED.3,Dutch Tweede Divisie
20739,Jong FC Volendam,NED.3,Dutch Tweede Divisie
20738,Jong Sparta Rotterdam,NED.3,Dutch Tweede Divisie
17992,Koninklijke HFC,NED.3,Dutch Tweede Divisie
7059,Kozakken Boys,NED.3,Dutch Tweede Divisie
8503,Noordwijk,NED.3,Dutch Tweede Divisie
8497,Quick Boys,NED.3,Dutch Tweede Divisie
7043,Rijnsburgse Boys,NED.3,Dutch Tweede Divisie
18382,SVV Scheveningen,NED.3,Dutch Tweede Divisie
8506,Spakenburg,NED.3,Dutch Tweede Divisie
18377,TEC VV,NED.3,Dutch Tweede Divisie
11170,VV Katwijk,NED.3,Dutch Tweede Divisie
20798,ADO Den Haag,NED.W.KNVB_CUP,Dutch KNVB Beker Vrouwen
20796,Ajax,NED.W.KNVB_CUP,Dutch KNVB Beker Vrouwen
20799,Excelsior,NED.W.KNVB_CUP,Dutch KNVB Beker Vrouwen
20114,FC Twente,NED.W.KNVB_CUP,Dutch KNVB Beker Vrouwen
20800,Heerenveen,NED.W.KNVB_CUP,Dutch KNVB Beker Vrouwen
20797,PEC Zwolle,NED.W.KNVB_CUP,Dutch KNVB Beker Vrouwen
20802,PSV,NED.W.KNVB_CUP,Dutch KNVB Beker Vrouwen
20801,VV Alkmaar,NED.W.KNVB_CUP,Dutch KNVB Beker Vrouwen
20798,ADO Den Haag,NED.W.1,Dutch Vrouwen Eredivisie
20796,Ajax,NED.W.1,Dutch Vrouwen Eredivisie
20799,Excelsior,NED.W.1,Dutch Vrouwen Eredivisie
20114,FC Twente,NED.W.1,Dutch Vrouwen Eredivisie
20984,Feyenoord Rotterdam,NED.W.1,Dutch Vrouwen Eredivisie
20800,Heerenveen,NED.W.1,Dutch Vrouwen Eredivisie
20797,PEC Zwolle,NED.W.1,Dutch Vrouwen Eredivisie
20802,PSV,NED.W.1,Dutch Vrouwen Eredivisie
20801,VV Alkmaar,NED.W.1,Dutch Vrouwen Eredivisie
10435,Alessandria,ITA.2,Italian Serie B
3346,Ascoli,ITA.2,Italian Serie B
4059,Benevento,ITA.2,Italian Serie B
108,Brescia,ITA.2,Italian Serie B
3943,Cittadella,ITA.2,Italian Serie B
2572,Como,ITA.2,Italian Serie B
8683,Cosenza,ITA.2,Italian Serie B
4050,Cremonese,ITA.2,Italian Serie B
3173,Crotone,ITA.2,Italian Serie B
4057,Frosinone,ITA.2,Italian Serie B
113,Lecce,ITA.2,Italian Serie B
4007,Monza,ITA.2,Italian Serie B
115,Parma,ITA.2,Italian Serie B
116,Perugia,ITA.2,Italian Serie B
3956,Pisa,ITA.2,Italian Serie B
18348,Pordenone Calcio,ITA.2,Italian Serie B
117,Reggina,ITA.2,Italian Serie B
3958,SPAL,ITA.2,Italian Serie B
3175,Ternana,ITA.2,Italian Serie B
120,Vicenza,ITA.2,Italian Serie B
6994,Grenoble,FRA.1.PROMOTION.RELEGATION,French Ligue 1 Promotion/Relegation Playoffs
165,Nantes,FRA.1.PROMOTION.RELEGATION,French Ligue 1 Promotion/Relegation Playoffs
6851,Paris FC,FRA.1.PROMOTION.RELEGATION,French Ligue 1 Promotion/Relegation Playoffs
179,Toulouse,FRA.1.PROMOTION.RELEGATION,French Ligue 1 Promotion/Relegation Playoffs
6990,Niort,FRA.2.PROMOTION.RELEGATION,French Ligue 2 Promotion/Relegation Playoffs
10235,Villefranche,FRA.2.PROMOTION.RELEGATION,French Ligue 2 Promotion/Relegation Playoffs
994,AIK,SWE.1,Swedish Allsvenskan
7834,BK Hacken,SWE.1,Swedish Allsvenskan
20856,Degerfors IF,SWE.1,Swedish Allsvenskan
2339,Djurgardens IF,SWE.1,Swedish Allsvenskan
529,Elfsborg,SWE.1,Swedish Allsvenskan
3017,Halmstads BK,SWE.1,Swedish Allsvenskan
2495,Hammarby,SWE.1,Swedish Allsvenskan
2556,IFK,SWE.1,Swedish Allsvenskan
8544,IFK Norrkoping,SWE.1,Swedish Allsvenskan
3052,Kalmar FF,SWE.1,Swedish Allsvenskan
2720,Malmo FF,SWE.1,Swedish Allsvenskan
20301,Mjallby,SWE.1,Swedish Allsvenskan
7944,Orebro SK,SWE.1,Swedish Allsvenskan
8547,Sirius,SWE.1,Swedish Allsvenskan
6545,Varbergs BoIS FC,SWE.1,Swedish Allsvenskan
5043,Östersunds FK,SWE.1,Swedish Allsvenskan
7853,AGF Aarhus,DEN.1,Danish Superliga
2986,AaB,DEN.1,Danish Superliga
575,Brøndby,DEN.1,Danish Superliga
909,FC Copenhagen,DEN.1,Danish Superliga
572,FC Midtjylland,DEN.1,Danish Superliga
3101,FC Nordsjaelland,DEN.1,Danish Superliga
11550,Odense Boldklub,DEN.1,Danish Superliga
3132,Randers FC,DEN.1,Danish Superliga
607,Silkeborg IF,DEN.1,Danish Superliga
8118,Sonderjyske,DEN.1,Danish Superliga
12498,Vejle BK,DEN.1,Danish Superliga
3153,Viborg FF,DEN.1,Danish Superliga
12502,Hobro IK,DEN.PROMOTION.RELEGATION,Danish SAS-Ligaen Promotion/Relegation Playoffs
7860,Lyngby,DEN.PROMOTION.RELEGATION,Danish SAS-Ligaen Promotion/Relegation Playoffs
2503,AC Ajaccio,FRA.2,French Ligue 2
172,AJ Auxerre,FRA.2,French Ligue 2
3267,AS Nancy Lorraine,FRA.2,French Ligue 2
173,Bastia,FRA.2,French Ligue 2
2927,Caen,FRA.2,French Ligue 2
3170,Dijon FCO,FRA.2,French Ligue 2
7732,Dunkerque,FRA.2,French Ligue 2
6994,Grenoble,FRA.2,French Ligue 2
171,Guingamp,FRA.2,French Ligue 2
3236,Le Havre AC,FRA.2,French Ligue 2
7730,Nimes,FRA.2,French Ligue 2
6990,Niort,FRA.2,French Ligue 2
6851,Paris FC,FRA.2,French Ligue 2
10678,Pau,FRA.2,French Ligue 2
7719,Rodez Aveyron,FRA.2,French Ligue 2
3335,SC Amiens,FRA.2,French Ligue 2
272,Sochaux,FRA.2,French Ligue 2
179,Toulouse,FRA.2,French Ligue 2
7721,US Quevilly,FRA.2,French Ligue 2
6732,Valenciennes,FRA.2,French Ligue 2
20706,CS Mioveni,ROU.1.PROMOTION.RELEGATION,Romanian Liga 1 Promotion/Relegation Playoffs
19266,Dunarea Calarasi,ROU.1.PROMOTION.RELEGATION,Romanian Liga 1 Promotion/Relegation Playoffs
19265,Hermannstadt,ROU.1.PROMOTION.RELEGATION,Romanian Liga 1 Promotion/Relegation Playoffs
18332,Voluntari,ROU.1.PROMOTION.RELEGATION,Romanian Liga 1 Promotion/Relegation Playoffs
20042,Academica Clinceni,ROU.1,Romanian Liga 1
5260,CFR Cluj-Napoca,ROU.1,Romanian Liga 1
20706,CS Mioveni,ROU.1,Romanian Liga 1
19230,Chindia Targoviste,ROU.1,Romanian Liga 1
2496,Dinamo Bucuresti,ROU.1,Romanian Liga 1
20725,FC Arges,ROU.1,Romanian Liga 1
9682,FC Botosani,ROU.1,Romanian Liga 1
6731,FC Farul Constanta,ROU.1,Romanian Liga 1
484,FCSB,ROU.1,Romanian Liga 1
11450,Gaz Metan,ROU.1,Romanian Liga 1
545,Rapid Bucuresti,ROU.1,Romanian Liga 1
18773,Sepsi Sfantu Gheorghe,ROU.1,Romanian Liga 1
20985,U Craiova 1948,ROU.1,Romanian Liga 1
6912,UTA Arad,ROU.1,Romanian Liga 1
8089,Universitatea Craiova,ROU.1,Romanian Liga 1
18332,Voluntari,ROU.1,Romanian Liga 1
12098,Mjondalen IF,NOR.1.PROMOTION.RELEGATION,Norwegian Eliteserien Promotion/Relegation Playoffs
3049,Sogndal,NOR.1.PROMOTION.RELEGATION,Norwegian Eliteserien Promotion/Relegation Playoffs
2980,Bodo/Glimt,NOR.1,Norwegian Eliteserien
3327,Haugesund,NOR.1,Norwegian Eliteserien
6672,Kristiansund BK,NOR.1,Norwegian Eliteserien
987,Lillestrom,NOR.1,Norwegian Eliteserien
12098,Mjondalen IF,NOR.1,Norwegian Eliteserien
2715,Molde,NOR.1,Norwegian Eliteserien
602,Odds BK,NOR.1,Norwegian Eliteserien
438,Rosenborg,NOR.1,Norwegian Eliteserien
620,SK Brann,NOR.1,Norwegian Eliteserien
3279,Sandefjord,NOR.1,Norwegian Eliteserien
5002,Sarpsborg FK,NOR.1,Norwegian Eliteserien
2554,Stabaek,NOR.1,Norwegian Eliteserien
9811,Stromsgodset,NOR.1,Norwegian Eliteserien
5270,Tromso,NOR.1,Norwegian Eliteserien
2791,Valerenga,NOR.1,Norwegian Eliteserien
510,Viking FK,NOR.1,Norwegian Eliteserien
17859,Balzan FC,MLT.1,Maltese Premier League
506,Birkirkara,MLT.1,Maltese Premier League
7857,Floriana FC,MLT.1,Maltese Premier League
20084,Gudja United,MLT.1,Maltese Premier League
12934,Gzira United,MLT.1,Maltese Premier League
7858,Hamrun Spartans,MLT.1,Maltese Premier League
2499,Hibernians,MLT.1,Maltese Premier League
18355,Mosta FC,MLT.1,Maltese Premier League
20004,Santa Lucia,MLT.1,Maltese Premier League
20083,Sirens FC,MLT.1,Maltese Premier League
543,Sliema Wanderers,MLT.1,Maltese Premier League
2698,Valletta,MLT.1,Maltese Premier League
5218,Beitar Jerusalem,ISR.1,Israeli Premier League
8329,Bnei Sakhnin,ISR.1,Israeli Premier League
13083,Hapoel Be'er,ISR.1,Israeli Premier League
19255,Hapoel Hadera,ISR.1,Israeli Premier League
9577,Hapoel Haifa,ISR.1,Israeli Premier League
20970,Hapoel Jerusalem,ISR.1,Israeli Premier League
8327,Hapoel Kiryat Shmona,ISR.1,Israeli Premier League
20969,Hapoel Nof HaGalil,ISR.1,Israeli Premier League
1037,Hapoel Tel Aviv,ISR.1,Israeli Premier League
611,Maccabi Haifa,ISR.1,Israeli Premier League
5945,Maccabi Netanya,ISR.1,Israeli Premier League
2983,Maccabi Petah-Tikva,ISR.1,Israeli Premier League
524,Maccabi Tel-Aviv,ISR.1,Israeli Premier League
5269,Moadon Sport Ashdod,ISR.1,Israeli Premier League
18968,Waterford,IR1.1.PROMOTION.RELEGATION,Irish Premier Division Promotion/Relegation Playoffs
615,Bohemians,IRL.1,Irish Premier Division
2712,Derry City,IRL.1,Irish Premier Division
6741,Drogheda Utd,IRL.1,Irish Premier Division
2559,Dundalk,IRL.1,Irish Premier Division
8749,Finn Harps,IRL.1,Irish Premier Division
538,Longford Town,IRL.1,Irish Premier Division
2564,Shamrock Rovers,IRL.1,Irish Premier Division
7601,Sligo,IRL.1,Irish Premier Division
7588,St Patricks,IRL.1,Irish Premier Division
18968,Waterford,IRL.1,Irish Premier Division
7612,Aberystwyth,WAL.1,Welsh Premier League
10496,Bala Town,WAL.1,Welsh Premier League
621,Barry Town,WAL.1,Welsh Premier League
7590,Caernarfon,WAL.1,Welsh Premier League
18288,Cardiff MU,WAL.1,Welsh Premier League
7593,Cefn Druids,WAL.1,Welsh Premier League
7591,Connah's Quay,WAL.1,Welsh Premier League
20745,Flint Town United FC,WAL.1,Welsh Premier League
2934,Haverfordwest,WAL.1,Welsh Premier League
4172,Newtown,WAL.1,Welsh Premier League
20038,Penybont FC,WAL.1,Welsh Premier League
576,The New Saints,WAL.1,Welsh Premier League
7595,Ballymena,NIR.1,Northern Irish Premiership
11691,Carrick,NIR.1,Northern Irish Premiership
7597,Cliftonville,NIR.1,Northern Irish Premiership
2723,Coleraine,NIR.1,Northern Irish Premiership
7599,Crusaders,NIR.1,Northern Irish Premiership
4926,Dungannon Swifts,NIR.1,Northern Irish Premiership
573,Glenavon,NIR.1,Northern Irish Premiership
571,Glentoran,NIR.1,Northern Irish Premiership
20039,Larne,NIR.1,Northern Irish Premiership
2555,Linfield,NIR.1,Northern Irish Premiership
2509,Portadown,NIR.1,Northern Irish Premiership
15369,Warrenpoint Town,NIR.1,Northern Irish Premiership
3,Argentinos Juniors,CONMEBOL.LIBERTADORES,CONMEBOL Copa Libertadores
2686,Barcelona SC,CONMEBOL.LIBERTADORES,CONMEBOL Copa Libertadores
5,Boca Juniors,CONMEBOL.LIBERTADORES,CONMEBOL Copa Libertadores
2681,Bolívar,CONMEBOL.LIBERTADORES,CONMEBOL Copa Libertadores
4811,Caracas FC,CONMEBOL.LIBERTADORES,CONMEBOL Copa Libertadores
2671,Cerro Porteño,CONMEBOL.LIBERTADORES,CONMEBOL Copa Libertadores
819,Flamengo,CONMEBOL.LIBERTADORES,CONMEBOL Copa Libertadores
3445,Fluminense,CONMEBOL.LIBERTADORES,CONMEBOL Copa Libertadores
1936,Internacional,CONMEBOL.LIBERTADORES,CONMEBOL Copa Libertadores
2670,Libertad,CONMEBOL.LIBERTADORES,CONMEBOL Copa Libertadores
2684,Nacional,CONMEBOL.LIBERTADORES,CONMEBOL Copa Libertadores
2675,Olimpia,CONMEBOL.LIBERTADORES,CONMEBOL Copa Libertadores
2029,Palmeiras,CONMEBOL.LIBERTADORES,CONMEBOL Copa Libertadores
15,Racing Club,CONMEBOL.LIBERTADORES,CONMEBOL Copa Libertadores
16,River Plate,CONMEBOL.LIBERTADORES,CONMEBOL Copa Libertadores
18,San Lorenzo,CONMEBOL.LIBERTADORES,CONMEBOL Copa Libertadores
2674,Santos,CONMEBOL.LIBERTADORES,CONMEBOL Copa Libertadores
2673,Sporting Cristal,CONMEBOL.LIBERTADORES,CONMEBOL Copa Libertadores
2026,São Paulo,CONMEBOL.LIBERTADORES,CONMEBOL Copa Libertadores
2687,The Strongest,CONMEBOL.LIBERTADORES,CONMEBOL Copa Libertadores
885,Universidad Católica,CONMEBOL.LIBERTADORES,CONMEBOL Copa Libertadores
4139,Universidad de Chile,CONMEBOL.LIBERTADORES,CONMEBOL Copa Libertadores
2685,Universitario,CONMEBOL.LIBERTADORES,CONMEBOL Copa Libertadores
4132,Unión Española,CONMEBOL.LIBERTADORES,CONMEBOL Copa Libertadores
21,Vélez Sarsfield,CONMEBOL.LIBERTADORES,CONMEBOL Copa Libertadores
2677,12 de Octubre,CONMEBOL.SUDAMERICANA,CONMEBOL Copa Sudamericana
6036,Aragua,CONMEBOL.SUDAMERICANA,CONMEBOL Copa Sudamericana
2635,Arsenal de Sarandí,CONMEBOL.SUDAMERICANA,CONMEBOL Copa Sudamericana
3458,Athletico-PR,CONMEBOL.SUDAMERICANA,CONMEBOL Copa Sudamericana
4815,Atlético Junior,CONMEBOL.SUDAMERICANA,CONMEBOL Copa Sudamericana
6017,Aucas,CONMEBOL.SUDAMERICANA,CONMEBOL Copa Sudamericana
2681,Bolívar,CONMEBOL.SUDAMERICANA,CONMEBOL Copa Sudamericana
874,Corinthians,CONMEBOL.SUDAMERICANA,CONMEBOL Copa Sudamericana
5489,Deportes Tolima,CONMEBOL.SUDAMERICANA,CONMEBOL Copa Sudamericana
4818,Deportivo Táchira,CONMEBOL.SUDAMERICANA,CONMEBOL Copa Sudamericana
2668,Emelec,CONMEBOL.SUDAMERICANA,CONMEBOL Copa Sudamericana
4134,Huachipato,CONMEBOL.SUDAMERICANA,CONMEBOL Copa Sudamericana
11,Independiente,CONMEBOL.SUDAMERICANA,CONMEBOL Copa Sudamericana
12,Lanús,CONMEBOL.SUDAMERICANA,CONMEBOL Copa Sudamericana
2670,Libertad,CONMEBOL.SUDAMERICANA,CONMEBOL Copa Sudamericana
4816,Liga de Quito,CONMEBOL.SUDAMERICANA,CONMEBOL Copa Sudamericana
2684,Nacional,CONMEBOL.SUDAMERICANA,CONMEBOL Copa Sudamericana
14,Newell's Old Boys,CONMEBOL.SUDAMERICANA,CONMEBOL Copa Sudamericana
4422,Palestino,CONMEBOL.SUDAMERICANA,CONMEBOL Copa Sudamericana
2683,Peñarol,CONMEBOL.SUDAMERICANA,CONMEBOL Copa Sudamericana
17,Rosario Central,CONMEBOL.SUDAMERICANA,CONMEBOL Copa Sudamericana
18,San Lorenzo,CONMEBOL.SUDAMERICANA,CONMEBOL Copa Sudamericana
2674,Santos,CONMEBOL.SUDAMERICANA,CONMEBOL Copa Sudamericana
2673,Sporting Cristal,CONMEBOL.SUDAMERICANA,CONMEBOL Copa Sudamericana
19,Talleres (Córdoba),CONMEBOL.SUDAMERICANA,CONMEBOL Copa Sudamericana
8950,Defensa y Justicia,CONMEBOL.RECOPA,CONMEBOL Recopa Sudamericana
2029,Palmeiras,CONMEBOL.RECOPA,CONMEBOL Recopa Sudamericana
9739,Aldosivi,ARG.1,Argentine Liga Profesional de Fútbol
3,Argentinos Juniors,ARG.1,Argentine Liga Profesional de Fútbol
2635,Arsenal de Sarandí,ARG.1,Argentine Liga Profesional de Fútbol
9785,Atlético Tucumán,ARG.1,Argentine Liga Profesional de Fútbol
235,Banfield,ARG.1,Argentine Liga Profesional de Fútbol
5,Boca Juniors,ARG.1,Argentine Liga Profesional de Fútbol
7,Colón (Santa Fe),ARG.1,Argentine Liga Profesional de Fútbol
8950,Defensa y Justicia,ARG.1,Argentine Liga Profesional de Fútbol
8,Estudiantes de La Plata,ARG.1,Argentine Liga Profesional de Fútbol
9,Gimnasia La Plata,ARG.1,Argentine Liga Profesional de Fútbol
6756,Godoy Cruz Antonio Tomba,ARG.1,Argentine Liga Profesional de Fútbol
